COUNTRY,CHAMBER,GENDER,AGE,PROFESSION,,CODING ,
Argentina ,LOWER,M,12/28/62,Docente,,4,
Argentina ,LOWER,M,5/19/53,n/a,,6,
Argentina ,LOWER,M,6/15/59,Odontólogo,,3,
Argentina ,LOWER,M,6/26/58,Abogado,,3,
Argentina ,LOWER,M,9/9/51,n/a,,6,
Argentina ,LOWER,F,9/12/41,Docente,,4,
Argentina ,LOWER,F,2/21/48,Docente,,4,
Argentina ,LOWER,M,9/17/54,Empleado,,5,
Argentina ,LOWER,F,8/26/50,Docente,,4,
Argentina ,LOWER,F,6/24/56,Ingeniera Agrónoma,,3,
Argentina ,LOWER,M,5/28/38,n/a,,6,
Argentina ,LOWER,F,10/1/48,Empleada,,5,
Argentina ,LOWER,F,7/22/78,Economista,,3,
Argentina ,LOWER,F,8/12/61,n/a,,6,
Argentina ,LOWER,F,4/6/66,Publicista,,5,
Argentina ,LOWER,M,7/28/48,Ingeniero Agrónomo,,3,
Argentina ,LOWER,M,10/18/61,Abogado,,3,
Argentina ,LOWER,M,3/22/53,Gremialista,,5,
Argentina ,LOWER,M,7/4/53,Comerciante,,2,
Argentina ,LOWER,F,2/23/65,n/a,,6,
Argentina ,LOWER,M,10/18/59,Ingeniero Civil,,3,
Argentina ,LOWER,M,2/17/62,Abogado,,3,
Argentina ,LOWER,F,2/20/75,Docente,,4,
Argentina ,LOWER,F,12/19/63,Secretaria,,5,
Argentina ,LOWER,M,4/14/70,n/a,,6,
Argentina ,LOWER,M,11/22/47,Agricultor,,2,
Argentina ,LOWER,F,11/11/35,Periodista,,5,
Argentina ,LOWER,M,12/24/51,Empleado,,5,
Argentina ,LOWER,M,3/15/62,Veterinario,,3,
Argentina ,LOWER,F,11/26/58,Lic. Servicios Sociales,,5,
Argentina ,LOWER,M,4/23/61,Empresario,,2,
Argentina ,LOWER,M,1/23/46,Empleado,,5,
Argentina ,LOWER,M,7/23/50,Ingeniero Agrónomo,,3,
Argentina ,LOWER,M,2/16/36,Cineasta,,5,
Argentina ,LOWER,F,3/17/55,Abogada,,3,
Argentina ,LOWER,F,3/9/49,Socióloga,,5,
Argentina ,LOWER,F,10/30/51,Psicóloga,,5,
Argentina ,LOWER,F,8/19/52,Abogada,,3,
Argentina ,LOWER,M,11/19/55,Ingeniero Agrónomo,,3,
Argentina ,LOWER,M,10/16/57,Abogado,,3,
Argentina ,LOWER,F,11/17/58,Nutricionista,,5,
Argentina ,LOWER,M,3/30/74,Economista,,3,
Argentina ,LOWER,M,2/12/57,Abogado,,3,
Argentina ,LOWER,M,8/1/54,n/a,,6,
Argentina ,LOWER,M,7/18/70,Abogado,,3,
Argentina ,LOWER,F,2/17/58,Abogada,,3,
Argentina ,LOWER,F,8/19/66,Abogada,,3,
Argentina ,LOWER,M,4/26/44,Abogado,,3,
Argentina ,LOWER,M,1/16/66,Ingeniero Agrónomo,,3,
Argentina ,LOWER,F,10/17/66,Docente,,4,
Argentina ,LOWER,M,5/19/61,Ingeniero Químico,,3,
Argentina ,LOWER,M,5/4/58,Comerciante,,2,
Argentina ,LOWER,M,4/8/49,Lic. Administración de Empresas,,3,
Argentina ,LOWER,M,2/24/68,Contador Público,,3,
Argentina ,LOWER,M,11/10/53,Abogado,,3,
Argentina ,LOWER,M,12/26/70,Empleado,,5,
Argentina ,LOWER,M,12/28/65,Ingeniero Agrónomo,,3,
Australia,UPPER,M,53,Barrister and solicitor,,3,
Australia,UPPER,F,67,"Nurse, Farmer, Rural Health consultant",,5,
Australia,UPPER,M,39,Party administrator,,1,
Australia,UPPER,M,61,Business executive,,2,
Australia,UPPER,M,41,Fund manager,,2,
Australia,UPPER,F,52,State government electorate officer and adviser,,1,
Australia,UPPER,M,36,Company Director,,2,
Australia,UPPER,M,56,Union secretary,,5,
Australia,UPPER,M,70,Manufacturer's agent,,2,
Australia,UPPER,F,59,Business manager and director,,2,
Australia,UPPER,M,53,Barrister,,3,
Australia,UPPER,F,47,State government ministerial adviser,,1,
Australia,UPPER,M,66,Member of State legislature,,1,
Australia,UPPER,M,45,Lawyer and company director,,3,
Australia,UPPER,M,60,Union administrator,,5,
Australia,UPPER,M,55,Ministerial adviser,,1,
Australia,UPPER,F,40,Solicitor,,3,
Australia,UPPER,M,52,"Company Director, Local Government service",,2,
Australia,UPPER,F,48,Policy consultant,,1,
Australia,UPPER,M,48,Research Assistant,,4,
Australia,UPPER,F,63,Barrister,,3,
Australia,UPPER,M,40,Business executive and manager,,2,
Australia,UPPER,F,54,Union official,,5,
Australia,UPPER,M,40,Medical practitioner,,3,
Australia,UPPER,M,49,Business executive,,2,
Australia,UPPER,M,69,Medical practitioner,,3,
Australia,UPPER,M,52,Union official and administrator,,5,
Australia,UPPER,M,56,Union official and administrator,,5,
Australia,UPPER,M,56,Party official,,1,
Australia,UPPER,M,47,Company director,,2,
Australia,UPPER,M,40,Party official and administrator,,1,
Australia,UPPER,F,50,Lawyer,,3,
Australia,UPPER,M,44,Political adviser,,1,
Australia,UPPER,F,48,Business manager,,2,
Australia,UPPER,M,52,Union administrator,,5,
Australia,UPPER,M,57,"Director, Motor Accident Commission",,1,
Australia,UPPER,F,29,Campaign manager Amnesty Internationsl,,5,
Australia,UPPER,M,67,"Farmer, Local government service",,2,
Australia,UPPER,M,61,Party administrator,,1,
Australia,UPPER,M,52,Member of Territory Legislature,,1,
Australia,UPPER,M,55,Barrister and solicitor,,3,
Australia,UPPER,M,43,Accountant,,3,
Australia,UPPER,F,51,Party administrator,,1,
Australia,UPPER,M,41,Research and electorate officer,,1,
Australia,UPPER,M,51,Senior Industrial Advocate,,3,
Australia,UPPER,F,43,Union administrator,,5,
Australia,UPPER,M,65,Solicitor,,3,
Australia,UPPER,M,44,"Blacksmith, Tradesperson",,2,
Australia,UPPER,M,50,"Electrician, Union official",,5,
Australia,UPPER,M,49,University Lecturer,,4,
Australia,UPPER,F,56,Union administrator,,5,
Australia,UPPER,F,41,University Lecturer,,4,
Australia,UPPER,F,52,"Teacher, Electorate officer",,4,
Australia,UPPER,F,57,Political adviser,,1,
Australia,UPPER,F,55,Union administrator,,5,
Australia,UPPER,F,45,Political adviser,,1,
Australia,UPPER,M,50,Funeral director,,5,
Australia,UPPER,F,46,Public affairs adviser,,1,
Australia,UPPER,F,54,Political adviser,,1,
Australia,UPPER,F,38,Member of State Legislature,,1,
Australia,UPPER,F,59,Member of State Legislature,,1,
Australia,UPPER,M,57,Barrister and solicitor,,3,
Australia,UPPER,M,37,Research Fellow,,4,
Australia,UPPER,M,54,Company director,,2,
Australia,UPPER,M,55,"Union administrator, Board member",,5,
Australia,UPPER,F,49,"Coordinator, WA Conservation Council",,5,
Australia,UPPER,F,39,Member of State Legislature,,1,
Australia,UPPER,F,56,"Senior Project Officer, NSW Premier's Dept",,5,
Australia,UPPER,M,51,Union official,,5,
Australia,UPPER,M,38,Party official,,1,
Australia,UPPER,F,53,Union official,,5,
Australia,UPPER,F,34,Lawyer,,3,
Australia,UPPER,M,56,Small business owner,,2,
Australia,UPPER,F,42,Barrister and solicitor,,3,
Australia,UPPER,F,50,Business executive,,2,
Australia,UPPER,M,52,Member of State Legislature,,1,
Bangladesh,UNICAMERAL,M,55,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,52,Agriculture & Lawyer,,2,
Bangladesh,UNICAMERAL,M,68,Business,,2,
Bangladesh,UNICAMERAL,M,61,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,63,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,45,Newspaper & Business,,2,
Bangladesh,UNICAMERAL,M,39,Politics,,1,
Bangladesh,UNICAMERAL,M,43, Business,,2,
Bangladesh,UNICAMERAL,M,66,Retired Civil Servant,,1,
Bangladesh,UNICAMERAL,M,55,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,52,Business,,2,
Bangladesh,UNICAMERAL,M,56,Business,,2,
Bangladesh,UNICAMERAL,M,62,Media Business,,2,
Bangladesh,UNICAMERAL,M,58,Business,,2,
Bangladesh,UNICAMERAL,M,65,Retired Defense Officer,,5,
Bangladesh,UNICAMERAL,M,60,Politics& Business,,1,
Bangladesh,UNICAMERAL,M,47,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,61,Politics,,1,
Bangladesh,UNICAMERAL,M,34,Business,,2,
Bangladesh,UNICAMERAL,M,42,Business,,2,
Bangladesh,UNICAMERAL,F,65,Business,,2,
Bangladesh,UNICAMERAL,M,58,Business,,2,
Bangladesh,UNICAMERAL,M,67,Business,,2,
Bangladesh,UNICAMERAL,M,58,Industrialist & Business,,2,
Bangladesh,UNICAMERAL,M,47,Business,,2,
Bangladesh,UNICAMERAL,M,59,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,66,Industrialist,,2,
Bangladesh,UNICAMERAL,M,42,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,57,Medicine Specialist,,3,
Bangladesh,UNICAMERAL,F,47,Business,,2,
Bangladesh,UNICAMERAL,M,74,Professor & Social Worker,,4,
Bangladesh,UNICAMERAL,M,61,Retired Civil Servant,,1,
Bangladesh,UNICAMERAL,M,63,Lawyer,,3,
Bangladesh,UNICAMERAL,M,57,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,35,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,55,Business,,2,
Bangladesh,UNICAMERAL,M,66,Lawyer,,3,
Bangladesh,UNICAMERAL,M,56,Business,,2,
Bangladesh,UNICAMERAL,M,50,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,64,Retired Police Officer & Business,,5,
Bangladesh,UNICAMERAL,M,77,Lawyer & Politics,,3,
Bangladesh,UNICAMERAL,M,69,Lawyer,,3,
Bangladesh,UNICAMERAL,M,62,Retired Defense Officer,,5,
Bangladesh,UNICAMERAL,M,56,Business,,2,
Bangladesh,UNICAMERAL,M,45,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,58,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,53,Lawyer & Business,,3,
Bangladesh,UNICAMERAL,M,54,"Consultant, Researcher & Trainer",,2,
Bangladesh,UNICAMERAL,M,68,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,68,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,43,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,49,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,56,Lawyer & Business,,3,
Bangladesh,UNICAMERAL,M,54,Agriculture,,2,
Bangladesh,UNICAMERAL,M,39,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,46,Business,,2,
Bangladesh,UNICAMERAL,M,39,Business,,2,
Bangladesh,UNICAMERAL,M,69,Business,,2,
Bangladesh,UNICAMERAL,M,57,Agriculture,,2,
Bangladesh,UNICAMERAL,M,28,Lawyer,,3,
Bangladesh,UNICAMERAL,M,62,Agriculture,,2,
Bangladesh,UNICAMERAL,M,32,Business,,2,
Bangladesh,UNICAMERAL,F,57,Business,,2,
Bangladesh,UNICAMERAL,M,58,Agriculture,,2,
Bangladesh,UNICAMERAL,M,56,Business,,2,
Bangladesh,UNICAMERAL,M,56,Business & Politics,,2,
Bangladesh,UNICAMERAL,M,47,Industrialist,,2,
Bangladesh,UNICAMERAL,M,60,Lawyer,,3,
Bangladesh,UNICAMERAL,M,78,Retired Defense Officer,,5,
Bangladesh,UNICAMERAL,M,59,Agriculture,,2,
Bangladesh,UNICAMERAL,M,68,Agriculture & Politics,,2,
Bangladesh,UNICAMERAL,M,40,Business,,2,
Bangladesh,UNICAMERAL,M,55,Business,,2,
Bangladesh,UNICAMERAL,M,50,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,56,Agriculture,,2,
Bangladesh,UNICAMERAL,M,62,Politics,,1,
Bangladesh,UNICAMERAL,M,64,Industries,,2,
Bangladesh,UNICAMERAL,F,54,Politics,,1,
Bangladesh,UNICAMERAL,M,63,Business,,2,
Bangladesh,UNICAMERAL,M,44,Business,,2,
Bangladesh,UNICAMERAL,M,57,Business & Politics,,2,
Bangladesh,UNICAMERAL,M,44,Business,,2,
Bangladesh,UNICAMERAL,M,42,Lawyer,,3,
Bangladesh,UNICAMERAL,M,57,Business,,2,
Bangladesh,UNICAMERAL,M,43,Business,,2,
Bangladesh,UNICAMERAL,M,67,Retired Secretary & Ambassador,,1,
Bangladesh,UNICAMERAL,M,63,Business,,2,
Bangladesh,UNICAMERAL,M,54,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,58,Lawyer,,3,
Bangladesh,UNICAMERAL,M,59,Social Work & Agriculture,,5,
Bangladesh,UNICAMERAL,M,65,Doctor,,3,
Bangladesh,UNICAMERAL,M,59,Lawyer,,3,
Bangladesh,UNICAMERAL,M,38,Social Work & Business,,5,
Bangladesh,UNICAMERAL,M,66,Retired Defense Officer,,5,
Bangladesh,UNICAMERAL,M,48,Business,,2,
Bangladesh,UNICAMERAL,M,62,Lawyer,,3,
Bangladesh,UNICAMERAL,F,54,Business,,2,
Bangladesh,UNICAMERAL,M,68,Doctor,,3,
Bangladesh,UNICAMERAL,M,58,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,51,Business,,2,
Bangladesh,UNICAMERAL,F,56,Business,,2,
Bangladesh,UNICAMERAL,M,63,Business,,2,
Bangladesh,UNICAMERAL,M,64,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,63,Lawyer,,3,
Bangladesh,UNICAMERAL,M,65,Business,,2,
Bangladesh,UNICAMERAL,M,69,Business,,2,
Bangladesh,UNICAMERAL,M,65,Doctor,,3,
Bangladesh,UNICAMERAL,M,50,Business,,2,
Bangladesh,UNICAMERAL,M,60,Lawyer,,3,
Bangladesh,UNICAMERAL,M,55,Industrialist,,2,
Bangladesh,UNICAMERAL,M,69,Lawyer,,3,
Bangladesh,UNICAMERAL,M,57,Business,,2,
Bangladesh,UNICAMERAL,M,41,Business,,2,
Bangladesh,UNICAMERAL,M,55,Business,,2,
Bangladesh,UNICAMERAL,M,35,Lawyer,,3,
Bangladesh,UNICAMERAL,M,65,Business,,2,
Bangladesh,UNICAMERAL,M,46,Retired Defense Officer,,5,
Bangladesh,UNICAMERAL,M,36,Business,,2,
Bangladesh,UNICAMERAL,M,57,Lawyer,,3,
Bangladesh,UNICAMERAL,M,57,Business,,2,
Bangladesh,UNICAMERAL,M,55,Business,,2,
Bangladesh,UNICAMERAL,M,45,Business,,2,
Bangladesh,UNICAMERAL,M,51,Business,,2,
Bangladesh,UNICAMERAL,M,56,Business,,2,
Bangladesh,UNICAMERAL,M,55,Business,,2,
Bangladesh,UNICAMERAL,M,67,Lawyer & Business,,3,
Bangladesh,UNICAMERAL,M,55,Business,,2,
Bangladesh,UNICAMERAL,M,58,Teacher,,4,
Bangladesh,UNICAMERAL,M,54,Doctor,,3,
Bangladesh,UNICAMERAL,M,57,Retired Chief Scientific Officer,,5,
Bangladesh,UNICAMERAL,M,73,Retired Civil Servant,,1,
Bangladesh,UNICAMERAL,M,62,Cardiologist,,3,
Bangladesh,UNICAMERAL,M,65,Business,,2,
Bangladesh,UNICAMERAL,M,65,Industrialist,,2,
Bangladesh,UNICAMERAL,M,63,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,52,Business,,2,
Bangladesh,UNICAMERAL,M,58,Teaching,,4,
Bangladesh,UNICAMERAL,M,70,Business,,2,
Bangladesh,UNICAMERAL,M,53,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,46,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,34,Doctor,,3,
Bangladesh,UNICAMERAL,M,66,Politics & Business,,1,
Bangladesh,UNICAMERAL,M,51,Politics,,1,
Bangladesh,UNICAMERAL,F,67,Politics,,1,
Bangladesh,UNICAMERAL,M,60,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,70,Lawyer & Importer,,3,
Bangladesh,UNICAMERAL,M,69,Agriculture,,2,
Bangladesh,UNICAMERAL,M,62,Retired Armed Forces Doctor,,5,
Bangladesh,UNICAMERAL,M,67,Teacher,,4,
Bangladesh,UNICAMERAL,M,53,Business,,2,
Bangladesh,UNICAMERAL,M,70,Lawyer,,3,
Bangladesh,UNICAMERAL,M,69,Lawyer & Business,,3,
Bangladesh,UNICAMERAL,M,57,Importer & Supplier,,2,
Bangladesh,UNICAMERAL,M,67,Business,,2,
Bangladesh,UNICAMERAL,M,55,C&F Agent & Contractor,,5,
Bangladesh,UNICAMERAL,M,68,Cardiologist,,3,
Bangladesh,UNICAMERAL,M,35,Business,,2,
Bangladesh,UNICAMERAL,M,61,Business,,2,
Bangladesh,UNICAMERAL,M,56,Business,,2,
Bangladesh,UNICAMERAL,F,62,House Wife,,5,
Bangladesh,UNICAMERAL,M,54,Industrialist,,2,
Bangladesh,UNICAMERAL,M,57,Business,,2,
Bangladesh,UNICAMERAL,M,76,Doctor,,3,
Bangladesh,UNICAMERAL,M,55,Lawyer,,3,
Bangladesh,UNICAMERAL,M,65,Lawyer,,3,
Bangladesh,UNICAMERAL,M,45,Business,,2,
Bangladesh,UNICAMERAL,M,48,Service,,5,
Bangladesh,UNICAMERAL,M,60,Business,,2,
Bangladesh,UNICAMERAL,M,57,Business,,2,
Bangladesh,UNICAMERAL,M,50,Business,,2,
Bangladesh,UNICAMERAL,M,57,Business,,2,
Bangladesh,UNICAMERAL,F,46,Social Work,,5,
Bangladesh,UNICAMERAL,M,64,Retired Civil Servant,,1,
Bangladesh,UNICAMERAL,M,57,Lawyer,,3,
Bangladesh,UNICAMERAL,M,59,Lawyer,,3,
Bangladesh,UNICAMERAL,M,44,Business,,2,
Bangladesh,UNICAMERAL,F,46,Lawyer,,3,
Bangladesh,UNICAMERAL,M,67,Business,,2,
Bangladesh,UNICAMERAL,M,44,Business,,2,
Bangladesh,UNICAMERAL,M,58,Doctor,,3,
Bangladesh,UNICAMERAL,M,66,Business,,2,
Bangladesh,UNICAMERAL,M,48,Banking & Business,,2,
Bangladesh,UNICAMERAL,M,58,Business,,2,
Bangladesh,UNICAMERAL,M,58,Business,,2,
Bangladesh,UNICAMERAL,M,37,Lawyer,,3,
Bangladesh,UNICAMERAL,M,55,Business,,2,
Bangladesh,UNICAMERAL,M,48,Business,,2,
Bangladesh,UNICAMERAL,M,59,Business,,2,
Bangladesh,UNICAMERAL,M,40,Business,,2,
Bangladesh,UNICAMERAL,M,79,Politics,,1,
Bangladesh,UNICAMERAL,F,66,Lawyer,,3,
Bangladesh,UNICAMERAL,M,38,Business,,2,
Bangladesh,UNICAMERAL,M,57,Business,,2,
Bangladesh,UNICAMERAL,M,62,Lawyer,,3,
Bangladesh,UNICAMERAL,M,31,Student & Business,,5,
Bangladesh,UNICAMERAL,M,63,Lawyer,,3,
Bangladesh,UNICAMERAL,M,39,Agro -based Business,,2,
Bangladesh,UNICAMERAL,F,49,Social Work,,5,
Bangladesh,UNICAMERAL,M,57,Business,,2,
Bangladesh,UNICAMERAL,M,52,Doctor,,3,
Bangladesh,UNICAMERAL,M,52,Business,,2,
Bangladesh,UNICAMERAL,M,58,Lawyer,,3,
Bangladesh,UNICAMERAL,M,65,Business,,2,
Bangladesh,UNICAMERAL,M,60,Business,,2,
Bangladesh,UNICAMERAL,M,42,Business,,2,
Bangladesh,UNICAMERAL,M,36,Business,,2,
Bangladesh,UNICAMERAL,F,60,Actress and Film Producer,,5,
Bangladesh,UNICAMERAL,M,55,Business,,2,
Bangladesh,UNICAMERAL,M,55,Business,,2,
Bangladesh,UNICAMERAL,M,55,Business ,,2,
Bangladesh,UNICAMERAL,M,55,Business ,,2,
Bangladesh,UNICAMERAL,F,75,Politics,,1,
Bangladesh,UNICAMERAL,M,66,Retired Civil Servant ,,1,
Bangladesh,UNICAMERAL,F,60,House Wife,,5,
Bangladesh,UNICAMERAL,M,57,Retired Defense Officer,,5,
Bangladesh,UNICAMERAL,M,60,Shipping Business,,2,
Bangladesh,UNICAMERAL,F,61,Politics,,1,
Bangladesh,UNICAMERAL,M,45,Business,,2,
Bangladesh,UNICAMERAL,M,57,Politics and Business,,1,
Bangladesh,UNICAMERAL,M,57,Business ,,2,
Bangladesh,UNICAMERAL,M,51,Agriculture and Business,,2,
Bangladesh,UNICAMERAL,M,72,Retired Defense Officer ,,5,
Bangladesh,UNICAMERAL,M,66,Lawyer and Business,,3,
Bangladesh,UNICAMERAL,M,37,Consultancy & Business,,2,
Bangladesh,UNICAMERAL,M,64,Lawyer ,,3,
Bangladesh,UNICAMERAL,M,63,Retired Civil Servant,,1,
Bangladesh,UNICAMERAL,M,65,n/a,,6,
Bangladesh,UNICAMERAL,M,47,Business,,2,
Bangladesh,UNICAMERAL,M,75,Retired Civil Servant,,1,
Bangladesh,UNICAMERAL,M,52,Business,,2,
Bangladesh,UNICAMERAL,M,54,Business ,,2,
Bangladesh,UNICAMERAL,M,61,Business,,2,
Bangladesh,UNICAMERAL,M,74,Business,,2,
Bangladesh,UNICAMERAL,M,64,Agriculture and Politics,,2,
Bangladesh,UNICAMERAL,M,44,Business ,,2,
Bangladesh,UNICAMERAL,M,50,Lawyer ,,3,
Bangladesh,UNICAMERAL,M,60,Import Business,,2,
Bangladesh,UNICAMERAL,M,61,Business,,2,
Bangladesh,UNICAMERAL,M,52,n/a,,6,
Bangladesh,UNICAMERAL,M,54,Lawyer,,3,
Bangladesh,UNICAMERAL,M,46,Lawyer,,3,
Bangladesh,UNICAMERAL,M,71,Lawyer,,3,
Bangladesh,UNICAMERAL,M,67,Lawyer and Agriculture,,3,
Bangladesh,UNICAMERAL,M,57,Lawyer,,3,
Bangladesh,UNICAMERAL,M,54,n/a,,6,
Bangladesh,UNICAMERAL,M,48,Lawyer & Business,,3,
Bangladesh,UNICAMERAL,M,58,Lawyer,,3,
Bangladesh,UNICAMERAL,M,58,Business,,2,
Bangladesh,UNICAMERAL,M,63,Retired Defense Officer,,5,
Bangladesh,UNICAMERAL,M,76,Politics ,,1,
Bangladesh,UNICAMERAL,M,53,Business,,2,
Bangladesh,UNICAMERAL,M,75,Retired Civil Servant ,,1,
Bangladesh,UNICAMERAL,M,59,Lawyer,,3,
Bangladesh,UNICAMERAL,M,55,Business,,2,
Bangladesh,UNICAMERAL,M,61,Consultancy & Business ,,2,
Bangladesh,UNICAMERAL,M,41,Business,,2,
Bangladesh,UNICAMERAL,M,54,Industrialist and Banker ,,2,
Bangladesh,UNICAMERAL,M,62,Politics ,,1,
Bangladesh,UNICAMERAL,M,62,Lawyer and Income Tax Advisor,,3,
Bangladesh,UNICAMERAL,M,67,Economist and Retired Civil Servant ,,3,
Bangladesh,UNICAMERAL,M,57,Retired Defense Officer,,5,
Bangladesh,UNICAMERAL,F,51,Doctor and Lawyer,,3,
Bangladesh,UNICAMERAL,M,62,Business,,2,
Bangladesh,UNICAMERAL,M,65,Retired Defense Officer,,5,
Bangladesh,UNICAMERAL,F,63,Politics,,1,
Bangladesh,UNICAMERAL,M,61,Business,,2,
Bangladesh,UNICAMERAL,M,69,Business,,2,
Bangladesh,UNICAMERAL,M,53,Lawyer,,3,
Bangladesh,UNICAMERAL,M,59,Business,,2,
Bangladesh,UNICAMERAL,M,52,Agriculture & Business,,2,
Bangladesh,UNICAMERAL,M,47,Business ,,2,
Bangladesh,UNICAMERAL,M,57,Writer,,5,
Bangladesh,UNICAMERAL,M,64,Industrialist,,2,
Bangladesh,UNICAMERAL,M,63,Business,,2,
Bangladesh,UNICAMERAL,M,49,Business,,2,
Bangladesh,UNICAMERAL,M,41,Business,,2,
Bangladesh,UNICAMERAL,M,52,Business,,2,
Bangladesh,UNICAMERAL,M,66,Business,,2,
Bangladesh,UNICAMERAL,M,60,Business ,,2,
Bangladesh,UNICAMERAL,M,71,Business,,2,
Bangladesh,UNICAMERAL,M,61,Business,,2,
Bangladesh,UNICAMERAL,M,54,Business,,2,
Bangladesh,UNICAMERAL,M,46,Teaching and Business,,4,
Bangladesh,UNICAMERAL,M,57,Agriculture,,2,
Bangladesh,UNICAMERAL,M,71,Industrialist & Writer,,2,
Bangladesh,UNICAMERAL,M,57,Doctor,,3,
Bangladesh,UNICAMERAL,M,54,Business,,2,
Bangladesh,UNICAMERAL,M,51,Industrialist,,2,
Bangladesh,UNICAMERAL,M,64,Industrialist,,2,
Bangladesh,UNICAMERAL,M,67,Politics,,1,
Bangladesh,UNICAMERAL,M,52,Business,,2,
Bangladesh,UNICAMERAL,M,60,Business,,2,
Bangladesh,UNICAMERAL,M,61,Agro-based Business,,2,
Bangladesh,UNICAMERAL,F,44,Lawyer & Business,,3,
Bangladesh,UNICAMERAL,M,43,Business,,2,
Bangladesh,UNICAMERAL,M,48,Agro-based Business,,2,
Bangladesh,UNICAMERAL,M,39,Business,,2,
Bangladesh,UNICAMERAL,M,61,Business,,2,
Bangladesh,UNICAMERAL,M,56,Business,,2,
Bangladesh,UNICAMERAL,M,49,Agro-based Business,,2,
Bangladesh,UNICAMERAL,F,60,Teaching,,4,
Bangladesh,UNICAMERAL,F,37,Teaching,,4,
Bangladesh,UNICAMERAL,F,64,Retired Civil Servant,,1,
Bangladesh,UNICAMERAL,F,38,Business,,2,
Bangladesh,UNICAMERAL,F,64,Business,,2,
Bangladesh,UNICAMERAL,F,48,Business,,2,
Bangladesh,UNICAMERAL,F,46,Social Work,,5,
Bangladesh,UNICAMERAL,F,42,Lawyer ,,3,
Bangladesh,UNICAMERAL,F,48,Business,,2,
Bangladesh,UNICAMERAL,F,53,Social Work,,5,
Bangladesh,UNICAMERAL,F,61,Politics,,1,
Bangladesh,UNICAMERAL,F,58,Teaching,,4,
Bangladesh,UNICAMERAL,F,41,Business,,2,
Bangladesh,UNICAMERAL,F,55,Social Work,,5,
Bangladesh,UNICAMERAL,F,53,Business,,2,
Bangladesh,UNICAMERAL,F,51,Business,,2,
Bangladesh,UNICAMERAL,F,63,Social Work,,5,
Bangladesh,UNICAMERAL,F,54,Private Service,,2,
Bangladesh,UNICAMERAL,F,56,Business,,2,
Bangladesh,UNICAMERAL,F,60,Agro-based Business,,2,
Bangladesh,UNICAMERAL,F,35,Singer,,5,
Bangladesh,UNICAMERAL,F,47,Teaching,,4,
Bangladesh,UNICAMERAL,F,72,Politics,,1,
Bangladesh,UNICAMERAL,F,52,House Wife,,5,
Bangladesh,UNICAMERAL,F,52,Teaching,,4,
Bangladesh,UNICAMERAL,F,58,Politics and Journalism,,1,
Bangladesh,UNICAMERAL,F,62,Teaching,,4,
Bangladesh,UNICAMERAL,F,45,Lawyer,,3,
Bangladesh,UNICAMERAL,F,43,Business,,2,
Bangladesh,UNICAMERAL,F,52,Business,,2,
Bangladesh,UNICAMERAL,F,42,Lawyer,,3,
Bangladesh,UNICAMERAL,F,58,House Wife,,5,
Bangladesh,UNICAMERAL,F,55,Social Work,,5,
Bangladesh,UNICAMERAL,F,59,Politics,,1,
Bangladesh,UNICAMERAL,F,65,Social Work,,5,
Bangladesh,UNICAMERAL,F,55,Business,,2,
Bangladesh,UNICAMERAL,F,39,Business,,2,
Bangladesh,UNICAMERAL,F,35,Business,,2,
Bangladesh,UNICAMERAL,F,52,Politics,,1,
Bangladesh,UNICAMERAL,F,39,Business,,2,
Bangladesh,UNICAMERAL,F,42,Lawyer & Agriculture ,,3,
Bangladesh,UNICAMERAL,F,43,Business,,2,
Bangladesh,UNICAMERAL,F,64,Social Work & Politics,,5,
Bangladesh,UNICAMERAL,F,40,Business,,2,
Bangladesh,UNICAMERAL,F,54,"Newspaper Editor, Lawyer & Industrialist",,5,
Belarus,LOWER,M,11/11/49," Orsha District Executive Committee, Chairman",,1,
Belarus,LOWER,M,1949,"Vitebsk Regional Executive Committee, Chairman",,1,
Belarus,LOWER,M,4/7/57,"Chief justice in Kamenets district court, Brest region",,1,
